recording_id,source_file,signal_id,class,label,window_id,start_sample,end_sample,RMS,Variance,Std,Kurtosis,Crest_Factor,Peak_to_Peak,Maximum,Minimum,Dominant_Frequency,Spectral_Centroid,Spectral_RMS,Total_Spectral_Energy,Low_Frequency_Energy,Mid_Frequency_Energy,High_Frequency_Energy
OR007@6_0_X130,OR007@6_0.mat,X130,Outer Race,3,10,60000,72000,0.6542140589615864,0.427996034942994,0.6542140589615864,7.589412718336624,5.265797489073846,6.624104590818364,3.444958749001996,-3.1791458418163674,3444.0,3215.4822469775186,71.65958817730191,30815714.563020788,189332.95337727445,7827918.165321755,22798463.44432176
OR007@6_0_X130,OR007@6_0.mat,X130,Outer Race,3,11,66000,78000,0.6611525782052446,0.43712273166744214,0.6611525782052446,7.739081373933602,5.18723435483135,6.749585728542915,3.320032361086161,-3.4295533674567533,3337.0,3205.928805357504,72.41960184771297,31472836.98941941,156273.34263395763,7925248.053621197,23391315.593164254
OR007@6_0_X130,OR007@6_0.mat,X130,Outer Race,3,12,72000,84000,0.6766318995885022,0.45783072754074494,0.6766318995885022,7.830862766044937,5.336577771848829,7.039126347305389,3.610898755073187,-3.4282275922322025,3445.0,3203.3292899968437,74.1151349970762,32963812.467044607,145537.61973296836,8289699.680562423,24528575.166749217
OR007@6_0_X130,OR007@6_0.mat,X130,Outer Race,3,13,78000,90000,0.6918533969421773,0.47866112286043,0.6918533969421773,7.756136386629241,5.220980840052937,6.876285129740519,3.612153329565868,-3.264131800174651,3445.0,3179.354784570291,75.78242763966978,34463601.01010968,165007.8663231029,8722871.710853394,25575721.43293318
OR007@6_0_X130,OR007@6_0.mat,X130,Outer Race,3,14,84000,96000,0.6893690011473828,0.47522961974294026,0.6893690011473828,7.574140171690618,4.949814698651511,6.67608383233533,3.4122488146789753,-3.263835017656354,3445.0,3213.2604687385888,75.51029822747947,34216532.63555573,162541.51281623196,8646635.220677782,25407355.902061716
OR007@6_0_X130,OR007@6_0.mat,X130,Outer Race,3,15,90000,102000,0.6691198775966913,0.4477214105950112,0.6691198775966913,7.535369614459418,4.974701880536948,6.476694710578842,3.328671913389887,-3.1480227971889554,3445.0,3225.5920304468464,73.2923027414211,32235941.60848187,164899.98701056826,8177580.081246399,23893461.540224902
OR007@6_0_X130,OR007@6_0.mat,X130,Outer Race,3,16,96000,108000,0.650975701899598,0.4237693644636742,0.650975701899598,7.702112922794631,5.170831031190237,6.5262374251497,3.366085359938457,-3.160152065211244,3445.0,3233.856610153501,71.30487375300903,30511394.510616273,200181.66514803475,7719766.827077177,22591446.018391058
OR007@6_0_X130,OR007@6_0.mat,X130,Outer Race,3,17,102000,114000,0.6491188671925676,0.4213553037453623,0.6491188671925676,7.807523868414337,5.220099065841373,6.61679500998004,3.3884647922571522,-3.2283302177228874,3337.0,3217.1480152978484,71.10148435731361,30337581.88795768,197972.74151414185,7656395.330561759,22483213.81588178
OR007@6_0_X130,OR007@6_0.mat,X130,Outer Race,3,18,108000,120000,0.6613353067363049,0.43736438793600246,0.6613353067363049,7.87340138464923,5.124071185598329,6.61679500998004,3.388729189271457,-3.228065820708583,3349.0,3213.1816429797145,72.4396172491108,31490236.381333217,153136.6536648271,7992780.4183451375,23344319.30932325
B007_2_X120,B007_2.mat,X120,Ball,1,0,0,12000,0.1442491586792392,0.02080781977966833,0.1442491586792392,2.724917606363735,3.430188165046153,0.9658392814371257,0.4948017569228211,-0.4710375245143047,3432.0,2749.4470542805343,15.800387058289685,1498163.039381801,62727.96645775231,261592.6248755353,1173842.4480485134
B007_2_X120,B007_2.mat,X120,Ball,1,1,6000,18000,0.14675873545350432,0.021538126431911664,0.14675873545350432,2.716354125200006,3.372159180166963,0.9820827944111776,0.4948938170326015,-0.4871889773785762,3432.0,2759.120282771317,16.075274551075456,1550745.1258066176,63162.862100509315,274658.2975861955,1212923.9661199127
B007_2_X120,B007_2.mat,X120,Ball,1,2,12000,24000,0.14746491741857298,0.021745901869266553,0.14746491741857298,2.8111748683753133,3.875841431449724,1.124863273453094,0.5533126368330007,-0.5715506366200931,3432.0,2738.9711727305057,16.152626346049917,1565704.9345885103,64006.764591676125,273083.92072993686,1228614.2492668973
B007_2_X120,B007_2.mat,X120,Ball,1,3,18000,30000,0.1471424773336964,0.021650908635897356,0.1471424773336964,2.8326002944120257,3.8844240676282658,1.124863273453094,0.5532994931237525,-0.5715637803293413,3432.0,2748.164176168656,16.117307769631342,1558865.4260558542,63802.735827597644,269894.7148937187,1225167.9753345377
B007_2_X120,B007_2.mat,X120,Ball,1,4,24000,36000,0.14650775749624256,0.021464523006577817,0.14650775749624256,2.7776162638019937,3.7372829981687725,1.084579361277445,0.5475409511942781,-0.537038410083167,3432.0,2757.373726859064,16.047783523311434,1545445.6674224064,62283.74998610199,267098.0321513517,1216063.8852849526
B007_2_X120,B007_2.mat,X120,Ball,1,5,30000,42000,0.14856327566260688,0.022071046875603722,0.14856327566260688,2.8037649607630613,3.6854339911107314,1.084579361277445,0.5475201459614105,-0.5370592153160346,3432.0,2759.6083286610315,16.27293544902384,1589115.3771967087,60921.31242112531,262639.7617588944,1265554.303016689
B007_2_X120,B007_2.mat,X120,Ball,1,6,36000,48000,0.1501792257131905,0.022553799835813418,0.1501792257131905,2.7943087137684843,3.4888332805699185,1.0351990818363275,0.5112488011144379,-0.5239502807218895,3432.0,2775.676724374599,16.44993928213308,1623873.6148175758,60556.91263020599,263019.7283754556,1300296.9738119142
B007_2_X120,B007_2.mat,X120,Ball,1,7,42000,54000,0.1500465561173595,0.022513969002679914,0.1500465561173595,2.82814152713707,3.6265303202982313,1.0702850698602795,0.5441483852195609,-0.5261366846407186,3432.0,2761.327567511889,16.43540728277069,1621005.797915862,61371.43181050036,262944.02641830704,1296690.3396870545
B007_2_X120,B007_2.mat,X120,Ball,1,8,48000,60000,0.14954225914815972,0.022362887271135362,0.14954225914815972,2.88053976447108,3.6392568151075326,1.079219001996008,0.5442226857551563,-0.5349963162408516,3432.0,2770.190896177359,16.38016898256973,1610127.9253211345,62949.58712735314,275120.17937644664,1272058.1588173348
B007_2_X120,B007_2.mat,X120,Ball,1,9,54000,66000,0.1481557411588909,0.02195012363834028,0.1481557411588909,2.887747336551568,4.04870564241091,1.1349342514970058,0.5998389851896206,-0.5350952663073852,3432.0,2751.8768691065566,16.22829599568364,1580408.9031320538,62478.58281317629,268899.5609438364,1249030.7593750411
B007_2_X120,B007_2.mat,X120,Ball,1,10,60000,72000,0.14707409543451058,0.021630789547879524,0.14707409543451058,2.896182620616381,4.0783459826918005,1.1341220758483033,0.5998190462774451,-0.5343030295708583,3432.0,2740.0807181725763,16.10981751014698,1557416.8474816391,63257.89713400707,267525.0994227896,1226633.8509248425
B007_2_X120,B007_2.mat,X120,Ball,1,11,66000,78000,0.14564710266249642,0.021213078513979768,0.14564710266249642,2.8553756616624417,3.75763247837771,1.0428335329341318,0.5472882833499668,-0.495545249584165,3432.0,2760.1301511676656,15.953511590793548,1527341.7069975822,64256.8682010474,264525.0974600063,1198559.7413365284
B007_2_X120,B007_2.mat,X120,Ball,1,12,72000,84000,0.14754378419269276,0.021769168253899896,0.14754378419269276,2.8421830666510624,3.7100609901345645,1.0490060678642714,0.5473964380738523,-0.5016096297904191,3432.0,2759.054851766807,16.161265148830427,1567380.1337560168,63448.529327110096,265518.84457102156,1238412.7598578853
B007_2_X120,B007_2.mat,X120,Ball,1,13,78000,90000,0.1500062793874635,0.022501883855669754,0.1500062793874635,2.8790534641911507,3.7547769284874675,1.070772375249501,0.5632401169760479,-0.507532258273453,3432.0,2745.5485878734517,16.43099545647053,1620135.6477550222,64951.930991057336,278745.2278476972,1276438.4889162676
B007_2_X120,B007_2.mat,X120,Ball,1,14,84000,96000,0.1479792015526176,0.021897844092150218,0.1479792015526176,2.8436153978220107,3.8073613651904394,1.0818179640718564,0.5634102948469727,-0.5184076692248837,3432.0,2735.369090527268,16.208958658855934,1576644.7751678086,64460.179168383045,282010.85887542315,1230173.7371240025
B007_2_X120,B007_2.mat,X120,Ball,1,15,90000,102000,0.1450333515534341,0.021034673062822012,0.1450333515534341,2.8370728798332543,3.6423768899512905,1.0483563273453094,0.5200901993712574,-0.5282661279740519,3432.0,2745.597102394752,15.886283928410123,1514496.4763414245,63070.232955286105,275368.9115700254,1176057.331816113
B007_2_X120,B007_2.mat,X120,Ball,1,16,96000,108000,0.14566050160841143,0.021216981728814033,0.14566050160841143,2.9082702487709855,3.837256148556433,1.1040715768463074,0.5451349214437791,-0.5589366554025282,3432.0,2749.3437195235324,15.95497906604966,1527622.7033454953,65203.74069335753,273476.13918210217,1188942.8234700356
B007_2_X120,B007_2.mat,X120,Ball,1,17,102000,114000,0.14517764932215502,0.021076549862706614,0.14517764932215502,2.9052828862930316,3.8507152265750944,1.1040715768463074,0.5450337920392548,-0.5590377848070525,3432.0,2742.8378557604346,15.90208967286589,1517511.6122391718,65144.553078108205,278375.91593263,1173991.1432284336
B007_2_X120,B007_2.mat,X120,Ball,1,18,108000,120000,0.14504175458611965,0.02103711057342016,0.14504175458611965,2.844266907767441,3.581953007652367,1.0329249900199602,0.5195327490785098,-0.5133922409414503,3432.0,2745.088124833257,15.88720440188928,1514671.985508168,65594.12963119375,277002.8269392897,1172075.0289376848
B007_0_X118,B007_0.mat,X118,Ball,1,0,0,12000,0.13742061759945678,0.018884426141416135,0.13742061759945678,2.964991431839847,3.898290349458709,1.0462446706586825,0.5105392032501662,-0.5357054674085163,3365.0,2746.2644896434617,15.052420129611482,1359678.6859017562,89774.3309077362,303574.7230972145,966329.6318968054
B007_0_X118,B007_0.mat,X118,Ball,1,1,6000,18000,0.13772189665481946,0.01896732081820077,0.13772189665481946,3.0097931580158344,3.8881074347307227,1.0462446706586825,0.5107671403459746,-0.535477530312708,3356.0,2755.533694376751,15.085420846489152,1365647.1026162524,93353.76725687282,294943.00490734336,977350.3304520362
B007_0_X118,B007_0.mat,X118,Ball,1,2,12000,24000,0.1362675961242987,0.018568857753494986,0.1362675961242987,2.9403907964725664,4.203999400745336,1.070122634730539,0.49725374227877583,-0.5728688924517632,3263.0,2752.9469107971418,14.926123459564623,1336957.7583425227,92910.40323399847,295842.4890024415,948204.8661060826
B007_0_X118,B007_0.mat,X118,Ball,1,3,18000,30000,0.13821029202468546,0.01910208482154883,0.13821029202468546,2.9186038823618774,4.142655595896236,1.1250257085828346,0.5524680689121757,-0.5725576396706588,3263.0,2766.913858061072,15.138917444658333,1375350.1151984783,81404.26568319644,318355.68722797406,975590.1622873078
B007_0_X118,B007_0.mat,X118,Ball,1,4,24000,36000,0.13961381729079775,0.019492017978508254,0.13961381729079775,2.973713823034663,4.140775466034343,1.048193892215569,0.5781094693612775,-0.4700844228542914,3446.0,2766.516907069557,15.292653093423063,1403425.2970533276,78470.9554321166,336416.51485299936,988537.8267682116
B007_0_X118,B007_0.mat,X118,Ball,1,5,30000,42000,0.13839318683944798,0.019152674163578357,0.13839318683944798,2.986228901112183,4.180054156941361,1.0676861077844313,0.5784910159447771,-0.48919509183965404,3446.0,2761.970490152843,15.158950854145852,1378992.539781454,79064.24279838221,338365.13117338746,961563.1658096844
B007_0_X118,B007_0.mat,X118,Ball,1,6,36000,48000,0.1380758582486351,0.01906494263109718,0.1380758582486351,2.8791461862156424,3.541507229830647,0.9710372055888223,0.48204055533266804,-0.48899665025615435,3263.0,2769.551302027918,15.124192152493203,1372675.8707814876,82072.54302012555,326697.40305962553,963905.9247017364
B007_0_X118,B007_0.mat,X118,Ball,1,7,42000,54000,0.13699132557566246,0.018766623282977152,0.13699132557566246,2.9785231970244537,4.524667940175211,1.1456549700598804,0.5258147111410513,-0.619840258918829,3446.0,2773.4960757504946,15.005397475161251,1351196.8822788415,83898.15709412341,306990.2159870214,960308.5091976966
B007_0_X118,B007_0.mat,X118,Ball,1,8,48000,60000,0.1377131545786874,0.018964912944013455,0.1377131545786874,3.024709750996464,4.4975013276394105,1.1456549700598804,0.5262898745043247,-0.6193650955555555,3446.0,2760.8188556652685,15.084463309555758,1365473.7410573405,84189.19023140069,300558.95835120336,980725.5924747365
B007_0_X118,B007_0.mat,X118,Ball,1,9,54000,66000,0.13806035701886976,0.01906066218017778,0.13806035701886976,2.914055928803756,4.06842041891439,1.0348742115768463,0.4731866360345975,-0.5616875755422488,3231.0,2745.199034303966,15.122494213172018,1372367.6771957546,80449.10885718145,319514.5884285296,972403.9799100435
B007_0_X118,B007_0.mat,X118,Ball,1,10,60000,72000,0.1352659384080108,0.018296874093399768,0.1352659384080108,2.9231477494604663,4.3699137901232,1.0493309381237526,0.4582304485362608,-0.5911004895874917,3231.0,2752.4020307578526,14.816406497399907,1317374.9348786613,73463.7687886305,308614.28052265075,935296.8855673801
B007_0_X118,B007_0.mat,X118,Ball,1,11,66000,78000,0.13605685869129233,0.01851146879694229,0.13605685869129233,2.9099183215834246,4.343180703981487,1.0896148502994012,0.49869532698270125,-0.5909195233167,3231.0,2754.631395504095,14.903040265521902,1332825.7555437586,75742.76973367576,293934.2655357784,963148.7202743044
B007_0_X118,B007_0.mat,X118,Ball,1,12,72000,84000,0.13716089249240845,0.018813110429314026,0.13716089249240845,2.9801944044040165,3.677867543583838,0.9931283832335329,0.5044595947504991,-0.4886687884830339,3447.0,2760.1365558892135,15.023971136966312,1354543.9720551053,72801.4181547015,314579.71173953096,967162.8421608729
B007_0_X118,B007_0.mat,X118,Ball,1,13,78000,90000,0.1378868201851951,0.019012775180784324,0.1378868201851951,3.0039379096172074,3.8279836057789765,1.0410467465069861,0.5278284871257485,-0.5132182593812376,3446.0,2777.5277561224507,15.103485872188084,1368919.8282338018,72969.94689267213,305520.53094543767,990429.350395692
B007_0_X118,B007_0.mat,X118,Ball,1,14,84000,96000,0.13993355240802102,0.019581399089528363,0.13993355240802102,2.9055931482256505,3.8765485434368063,1.07044750499002,0.5279882962208915,-0.5424592087691285,3446.0,2780.1931521603055,15.327675461520009,1409860.7479571493,73356.5808756674,281008.0826680521,1055496.0844134297
B007_0_X118,B007_0.mat,X118,Ball,1,15,90000,102000,0.13981553560368376,0.019548383996144964,0.13981553560368376,2.9698398522075435,4.0680811272275585,1.1235637924151696,0.5547828507285428,-0.5687809416866267,3446.0,2777.1186250885908,15.314748436197497,1407483.6595037463,75150.96159452677,277620.55949240597,1054712.1384168135
B007_0_X118,B007_0.mat,X118,Ball,1,16,96000,108000,0.14282342764816344,0.020398531485170176,0.14282342764816344,3.0641016095857436,3.9832811549316585,1.1235637924151696,0.5546579245775116,-0.568905867837658,3364.0,2772.5106212017336,15.644218992599304,1468694.2689183173,71182.4533203521,298387.73396862147,1099124.0816293436
B007_0_X118,B007_0.mat,X118,Ball,1,17,102000,114000,0.1439964755857402,0.020734984981114674,0.1439964755857402,3.016419543278062,3.7988345735861753,1.0774322155688623,0.5470187899334663,-0.530413425635396,3263.0,2793.069624493826,15.772709347126142,1492918.939253671,65980.80688941298,315425.870923596,1111512.2614406622
B007_0_X118,B007_0.mat,X118,Ball,1,18,108000,120000,0.14080163536410423,0.019825100521206167,0.14080163536410423,3.038904873429875,3.7867159431012083,1.0155444311377246,0.48236863368596145,-0.5331757974517631,3446.0,2770.8852926534723,15.422761188037583,1427407.237542094,69298.94000353268,317491.0410555659,1040617.2564829955
OR007@6_2_X132,OR007@6_2.mat,X132,Outer Race,3,0,0,12000,0.5621312982201343,0.3159915964386536,0.5621312982201343,7.824408694985819,5.202397635195958,5.649493812375249,2.924430536535263,-2.725063275839987,2833.0,3207.894033729928,61.5732675883461,22751394.95631794,152074.41232667136,6257153.74652879,16342166.797462476
OR007@6_2_X132,OR007@6_2.mat,X132,Outer Race,3,1,6000,18000,0.5603129534692449,0.3139506058254283,0.5603129534692449,7.895694277906612,5.218958040326771,5.805025449101796,2.9242497936127747,-2.880775655489022,2833.0,3215.103824356636,61.37409457339745,22604443.68771071,149710.98040084395,6224875.220281768,16229857.487028096
OR007@6_2_X132,OR007@6_2.mat,X132,Outer Race,3,2,12000,24000,0.56693066892988,0.32141038337328115,0.56693066892988,7.837671093503337,5.258539649263341,5.861877744510979,2.9812274009564206,-2.880650343554558,2833.0,3220.8456460945395,62.09896848454709,23141547.602955483,143095.70595060926,6356244.016582303,16642207.88042257
OR007@6_2_X132,OR007@6_2.mat,X132,Outer Race,3,3,18000,30000,0.5600197606816961,0.3136221323539842,0.5600197606816961,7.856498984186757,5.32416719004523,5.679950399201597,2.9816388356037926,-2.6983115635978043,2833.0,3212.703117276306,61.34197950354964,22580793.534932837,142292.45142620988,6201488.032026309,16237013.05148032
OR007@6_2_X132,OR007@6_2.mat,X132,Outer Race,3,4,24000,36000,0.5635807114819609,0.31762321835451324,0.5635807114819609,7.8616505629020255,5.4754902067127675,6.020658083832336,2.9347774174151695,-3.085880666417166,3462.0,3219.1544139164744,61.73202961651816,22868871.72692863,149184.33396838338,6224121.217033063,16495566.175927183
OR007@6_2_X132,OR007@6_2.mat,X132,Outer Race,3,5,30000,42000,0.5724898716368716,0.32774465312680173,0.5724898716368716,7.769155145053979,5.390053180937099,6.020658083832336,2.934907230156354,-3.0857508536759815,2833.0,3210.4251309386887,62.70789790554769,23597615.038855284,148704.56425927236,6453267.449106086,16995643.025489926
OR007@6_2_X132,OR007@6_2.mat,X132,Outer Race,3,6,36000,48000,0.5718374390358214,0.32699805668304677,0.5718374390358214,7.77486972846714,4.995129737222794,5.596702395209581,2.856402196590153,-2.7403001986194275,3462.0,3219.2241413165266,62.63643410753164,23543860.589120626,141554.92078410333,6429119.253015532,16973186.41532099
OR007@6_2_X132,OR007@6_2.mat,X132,Outer Race,3,7,42000,54000,0.5715517297347648,0.32667137976280153,0.5715517297347648,7.876429974294029,5.087519132852729,5.649087724550899,2.9077803604457753,-2.7413073641051233,2833.0,3236.3194105991747,62.605138174549346,23520339.358452346,141993.80587879513,6464934.182769666,16913411.369803883
OR007@6_2_X132,OR007@6_2.mat,X132,Outer Race,3,8,48000,60000,0.5715020595938141,0.32661460411997145,0.5715020595938141,7.909495139600341,5.239270389729717,5.8021828343313375,2.9942538185046574,-2.80792901582668,2833.0,3232.8255182352805,62.59969932936932,23516252.85912078,141945.13419615032,6598477.684363987,16775830.040560642
OR007@6_2_X132,OR007@6_2.mat,X132,Outer Race,3,9,54000,66000,0.5712187249410153,0.3262908317232393,0.5712187249410153,7.796276594072358,5.261792132606721,5.853349900199601,3.0056341928975385,-2.8477157073020622,2833.0,3218.85782805855,62.56866235060471,23492939.88757222,141507.1107081395,6589368.413769117,16762064.363094969
OR007@6_2_X132,OR007@6_2.mat,X132,Outer Race,3,10,60000,72000,0.5670377149967324,0.3215317702287155,0.5670377149967324,7.849895323375311,5.300866534734161,5.853349900199601,3.0057912473636064,-2.8475586528359944,2833.0,3203.19052024244,62.110694217874254,23150287.755693898,154808.74247875472,6505652.026453456,16489826.98676169
OR007@6_2_X132,OR007@6_2.mat,X132,Outer Race,3,11,66000,78000,0.569165214424094,0.3239490413104248,0.569165214424094,7.903567043448991,5.121659775669198,5.724620059880239,2.9150705844311378,-2.809549475449102,2833.0,3216.8416399440202,62.343730287384616,23324330.977583095,151044.4964202465,6622043.36094932,16551243.120213531
OR007@6_2_X132,OR007@6_2.mat,X132,Outer Race,3,12,72000,84000,0.5689098206185101,0.3236583839961854,0.5689098206185101,7.982553018479282,5.275924083671277,5.823705489021956,3.0015250240435796,-2.822180464978376,2833.0,3203.0024722080266,62.31575569666906,23303403.701689698,150565.31438327074,6640086.770580318,16512751.616726108
OR007@6_2_X132,OR007@6_2.mat,X132,Outer Race,3,13,78000,90000,0.5723894227810632,0.3276296513116387,0.5723894227810632,7.9201895242528355,5.24414567631332,5.823705489021956,3.0016935166500334,-2.8220119723719224,2833.0,3211.427576173003,62.69689518984771,23589334.899346936,151900.18405260058,6709211.0351222325,16728223.6801721
OR007@6_2_X132,OR007@6_2.mat,X132,Outer Race,3,14,84000,96000,0.5769059072840487,0.3328204258592314,0.5769059072840487,7.792667091749737,5.368899795913919,6.031216367265469,3.0973500078842315,-2.9338663593812377,3357.0,3210.6304688307127,63.191610059080745,23963070.670735348,149842.97425185342,6798497.721437982,17014729.975045513
OR007@6_2_X132,OR007@6_2.mat,X132,Outer Race,3,15,90000,102000,0.5758507340125181,0.3316040678627558,0.5758507340125181,7.837577077063672,5.37853605371121,6.031216367265469,3.0972339344477713,-2.933982432817698,3357.0,3206.6921986389684,63.07603127360754,23875492.91309593,145617.82859114907,6771072.58052349,16958802.50398129
OR007@6_2_X132,OR007@6_2.mat,X132,Outer Race,3,16,96000,108000,0.5776418431416401,0.33367009894807115,0.5776418431416401,7.855091185929519,5.204619961423395,5.8907099800399205,3.0064062673735865,-2.884303712666334,2833.0,3218.8761436064683,63.272221096583266,24024247.148931995,143991.96788682323,6769567.595815566,17110687.585229605
OR007@6_2_X132,OR007@6_2.mat,X132,Outer Race,3,17,102000,114000,0.5782180513331507,0.3343361148875061,0.5782180513331507,7.824529716792163,5.234138155860199,5.910608283433135,3.0264731648952097,-2.8841351185379245,2833.0,3198.3542693205545,63.33533625297617,24072200.27448362,149970.9607856272,6827651.362208207,17094577.951489784
OR007@6_2_X132,OR007@6_2.mat,X132,Outer Race,3,18,108000,120000,0.5738713451857739,0.3293283208253296,0.5738713451857739,7.838223816995846,5.273731432427205,5.902486526946108,3.026443351280772,-2.8760431756653357,2833.0,3205.7353898911565,62.85921814290298,23711639.11452792,152626.28325344034,6715550.743494088,16843462.08778039
